;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;alpha_1;beta_1;delta_1;theta_1
2S5;Resting;0.005013728;0.00664728;0.065989865;0.015350399;0.006103417;0.007870734;0.102375906;0.016841981;0.005719019;0.010720453;0.165489643;0.020155521;0.00468612;0.006562915;0.079185618;0.017066163;0.004742755;0.006697074;0.108420634;0.018482316;0.006073744;0.008251831;0.099011452;0.017509493;0.004866356;0.006987545;0.071902977;0.016593871;12.0283;-6.48162;-8.45989;-10.9453
2S6;Resting;0.012944417;0.01984613;0.046201583;0.039576833;0.014124228;0.020682863;0.050967252;0.042085986;0.014249894;0.022869862;0.054022794;0.046667217;0.018783859;0.024086616;0.045282893;0.036044647;0.016427789;0.022747217;0.054716137;0.034074148;0.009635624;0.020949481;0.058226511;0.038826302;0.012476471;0.02312151;0.059549143;0.036804315;1.66634;4.43285;-3.53073;-3.14327
2S7;Resting;0.010930859;0.018795424;0.037929764;0.047777715;0.015667871;0.018069088;0.03392256;0.05070991;0.018247307;0.021768597;0.032176243;0.054288037;0.012672042;0.019593749;0.06244054;0.06141484;0.040397313;0.018528565;0.030561392;0.026933305;0.018731066;0.022474072;0.032628983;0.040904787;0.018158122;0.020276039;0.043674653;0.033367428;-1.17254;7.52494;-0.589027;-4.31816
2S8;Resting;0.007051815;0.016425505;0.066425672;0.018701188;0.007394144;0.015663026;0.072760472;0.019362714;0.007761282;0.017366737;0.100260956;0.021455306;0.006532415;0.017187831;0.072740192;0.018603754;0.007362603;0.018752874;0.077018154;0.018962165;0.008213506;0.021796002;0.089776754;0.019943062;0.008321746;0.027472204;0.091761955;0.018684129;8.1884;-5.4757;-7.22704;-4.61383
2S9;Resting;0.006461121;0.011724852;0.048258114;0.029166849;0.006597269;0.012888837;0.065735391;0.034380716;0.007682958;0.012605553;0.081196416;0.040319368;0.00643827;0.011193178;0.059761397;0.03304979;0.004554157;0.00905398;0.065815081;0.037620951;0.008496225;0.015560234;0.095871588;0.045089729;0.006968211;0.011773341;0.087169588;0.039119907;5.81247;3.2175;-7.67639;-8.55346
2S10;Resting;0.004902422;0.007917356;0.080046051;0.009615468;0.005731072;0.008561305;0.10293231;0.011169336;0.006007837;0.009530227;0.102223751;0.010858974;0.00367738;0.006828847;0.083579386;0.009818523;0.003600011;0.006799002;0.076763783;0.010439514;0.007574516;0.010393977;0.13424268;0.013761574;0.006489689;0.009410123;0.141589089;0.013574915;13.0136;-9.50822;-8.40255;-10.4973
2S11;Resting;0.027863328;0.023799624;0.018234168;0.02719102;0.029413424;0.026186167;0.020056509;0.029953058;0.033792586;0.02539606;0.020601857;0.02757741;0.024320271;0.020946629;0.017764449;0.02618924;0.025794634;0.022501235;0.022052779;0.039232193;0.040412907;0.031023166;0.02878211;0.032054064;0.033382612;0.02799204;0.027171958;0.042559657;-5.38696;0.736023;5.60015;-1.3621
2S12;Resting;0.004418553;0.014872831;0.06030568;0.007368621;0.004786827;0.015904645;0.081373179;0.00758108;0.006187199;0.018393406;0.090401207;0.007539211;0.004052579;0.016685088;0.0702938;0.00729415;0.005307016;0.01944685;0.087790311;0.006115684;0.006530442;0.02560065;0.139697875;0.009771178;0.00632842;0.029932366;0.12357158;0.010059807;10.4745;-11.1699;-8.41757;-4.11973
2S13;Resting;0.005427338;0.017296859;0.071034367;0.015301688;0.006431154;0.01855525;0.096549833;0.017792074;0.005530665;0.014935766;0.07456258;0.015090474;0.006264123;0.018720381;0.085203576;0.018073917;0.007668744;0.019049455;0.147403277;0.025937317;0.006436579;0.017616479;0.087391227;0.017272536;0.006753651;0.018708606;0.100162077;0.020138436;11.1064;-5.99179;-7.85954;-5.42783
2S1;Contrast;0.01233687;0.023098555;0.023752339;0.049406354;0.011389882;0.021982728;0.025198578;0.051072977;0.010832873;0.016039712;0.019026755;0.046770365;0.01141992;0.020820875;0.023251915;0.06641003;0.013496275;0.020482924;0.024652065;0.089335746;0.016121688;0.022544119;0.028640313;0.054162632;0.018030009;0.023585626;0.028854974;0.088475245;-4.67943;16.1524;-3.96669;-3.61211
2S2;Contrast;0.01850939;0.06684353;0.029692769;0.050389239;0.013125043;0.05660556;0.028720354;0.039553129;0.011624796;0.042128338;0.031950171;0.035979427;0.012343643;0.052838675;0.027598297;0.048572232;0.009244304;0.032069658;0.022644272;0.041820292;0.013806637;0.049749658;0.028062257;0.03632188;0.014938198;0.048274638;0.020363038;0.037252652;-4.04813;5.60571;-4.04438;11.6841
2S3;Contrast;0.024591225;0.040903282;0.023972271;0.029625375;0.024286837;0.036138517;0.027826339;0.028641785;0.029233109;0.041564282;0.036558989;0.028896261;0.02428651;0.028412525;0.01869144;0.024257849;0.013300745;0.021498911;0.016419864;0.020960309;0.032985868;0.046796613;0.053578627;0.041611801;0.024116578;0.035139285;0.034196846;0.031016968;-3.58758;-0.440884;2.20869;4.12748
2S4;Contrast;0.029094567;0.046148667;0.021962665;0.025259495;0.040517929;0.054790589;0.022836665;0.025429253;0.043462165;0.057132159;0.023537893;0.025613095;0.016543041;0.03264273;0.014132582;0.015472481;0.022059717;0.029788848;0.014019774;0.015383629;0.034893289;0.054997471;0.020586132;0.023227671;0.025927821;0.042485264;0.016949245;0.018598864;-5.91565;-4.42108;5.39672;9.3127
2S5;Contrast;0.014706798;0.035839667;0.024632972;0.03895133;0.014963412;0.038213414;0.025184942;0.040686106;0.015310392;0.036389757;0.029418499;0.044879358;0.014327697;0.032277066;0.024037009;0.039307179;0.0148408;0.027184924;0.025635716;0.036781561;0.020347809;0.034061109;0.026153793;0.038298712;0.01681996;0.031551834;0.025985184;0.034258515;-4.42751;4.35185;-2.59767;3.03689
2S6;Contrast;0.007972316;0.023056681;0.03748484;0.052578511;0.007716224;0.023346566;0.037025426;0.053483709;0.006681166;0.020164105;0.032905996;0.055796297;0.011106255;0.029202412;0.040374048;0.05476082;0.007685212;0.023661316;0.052541683;0.052438182;0.007085863;0.020426275;0.040229299;0.046911431;0.008373143;0.019340766;0.062058263;0.053997603;-0.552928;11.1956;-6.90163;-2.79538
2S7;Contrast;0.026613576;0.043070718;0.022457968;0.029782728;0.024981287;0.044775863;0.024629697;0.034407364;0.022130249;0.040644567;0.025531193;0.038132203;0.024706999;0.033036604;0.015562022;0.023964096;0.024587284;0.025608888;0.011280247;0.017028187;0.031543557;0.048484271;0.027214708;0.030176493;0.032974496;0.039138829;0.019101142;0.022202991;-5.54018;-1.06744;3.46202;6.02831
2S8;Contrast;0.019369423;0.066351116;0.025173948;0.027648412;0.021598618;0.066517452;0.024749558;0.02781106;0.022866149;0.062292681;0.023334127;0.028951209;0.016832086;0.045715504;0.020546836;0.025221326;0.016224663;0.036040382;0.015547631;0.025270288;0.021524164;0.071976898;0.024796804;0.025643743;0.016080833;0.0486567;0.020263893;0.022453002;-5.21092;-2.06517;-0.778274;15.3476
2S9;Contrast;0.019567204;0.023044813;0.021498264;0.045996331;0.017574391;0.022367014;0.024290198;0.049096629;0.019447488;0.025443414;0.026382772;0.049315531;0.016918126;0.018876989;0.020801932;0.042040986;0.012623508;0.014014643;0.014791407;0.035119728;0.021008591;0.026889896;0.03494065;0.0567721;0.021111593;0.026474378;0.028718471;0.050847654;-4.78416;8.40967;-1.26518;-2.96489
2S10;Contrast;0.01185336;0.019663457;0.035305675;0.030323458;0.010784733;0.021610904;0.04149121;0.035496725;0.010897276;0.021019144;0.0440332;0.043332763;0.010763858;0.022010043;0.044619804;0.031467687;0.010359492;0.024619671;0.062977667;0.039208427;0.018563968;0.024927178;0.060889358;0.03654359;0.0137652;0.025723419;0.070988228;0.035170862;1.14204;2.69399;-4.55017;-2.72912
2S11;Contrast;0.024436294;0.027221508;0.015523882;0.018712435;0.025637787;0.025536366;0.015018717;0.018878582;0.025912981;0.02326813;0.010654516;0.018363691;0.021169059;0.022043729;0.012127865;0.018009432;0.021998448;0.023843683;0.012314549;0.02350723;0.035304149;0.038950366;0.016722634;0.023295294;0.033478484;0.033770278;0.012569227;0.020360979;-7.22248;-5.11281;3.48461;-0.0546481
2S12;Contrast;0.019998031;0.036866603;0.026787751;0.051521064;0.02093871;0.035594598;0.027950283;0.054853744;0.017029944;0.026071166;0.023971323;0.042326029;0.016696464;0.031726051;0.022611338;0.05533069;0.013681969;0.018170673;0.017491333;0.04351602;0.021579161;0.033596021;0.024983536;0.036742777;0.022940747;0.035460835;0.019830478;0.034321768;-4.87767;7.71236;-0.882924;1.68862
2S13;Contrast;0.028095964;0.038352842;0.038193121;0.032581788;0.0264914;0.032686281;0.038615819;0.038888551;0.025201488;0.031094722;0.0344166;0.03600085;0.021217251;0.027700852;0.033833841;0.033348844;0.017776161;0.021183018;0.031542292;0.040238411;0.026697909;0.030955608;0.038455666;0.037085986;0.023802874;0.028993331;0.038904257;0.034331695;-1.94223;2.81752;1.94536;1.10715
