;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
S19;Image left;0.027227911;0.044908797;0.028200524;0.019716843;0.028302643;0.046989173;0.030613229;0.021987661;0.027525504;0.046976262;0.03263236;0.030687651;0.026026535;0.043275664;0.028202412;0.018956982;0.025427325;0.046206675;0.035154367;0.021732329;0.025941461;0.046993772;0.034870976;0.021938866;0.02034271;0.039205428;0.029546752;0.016407096;1.03317;11.0849;-2.72796;-3.21561
S21;Image left;0.035134116;0.045104568;0.022967791;0.020626365;0.037398959;0.047605652;0.023244485;0.023720091;0.038070573;0.046787918;0.024172519;0.026032669;0.035398982;0.04303475;0.022177819;0.018793962;0.031687466;0.039135781;0.019352988;0.017624269;0.025717208;0.034882747;0.016744167;0.015951403;0.026935996;0.035406983;0.016088254;0.015367518;4.3909;9.14892;-4.89066;-4.09703
S23;Image left;0.046741893;0.032947378;0.018980397;0.028506915;0.046263272;0.032947103;0.0189074;0.027371973;0.044017531;0.031174909;0.019035711;0.028673137;0.047262381;0.033613399;0.020911268;0.036042217;0.046730826;0.031157385;0.021131448;0.041403126;0.037772681;0.027821039;0.015868772;0.016489886;0.040952966;0.028550176;0.017988108;0.020829284;9.81548;2.9183;-5.30419;-0.173029
S24;Image left;0.032199648;0.033809263;0.019589321;0.037606271;0.031303598;0.035715116;0.027222145;0.05464765;0.033813904;0.034977602;0.026989224;0.04912729;0.032444644;0.037218301;0.025691974;0.058280809;0.032317117;0.035601062;0.0216893;0.046992442;0.026945795;0.027558808;0.016021668;0.020042217;0.029535446;0.032202391;0.01766855;0.023327897;3.6329;4.53465;-4.6091;5.88851
2S3;Resting Open;0.016261565;0.03968091;0.025426589;0.022924665;0.015643973;0.040798405;0.028584242;0.021728668;0.014027833;0.045198106;0.034912186;0.02212278;0.015114246;0.033928588;0.023813663;0.019670804;0.008970794;0.024964876;0.019252819;0.015168513;0.021728453;0.058645386;0.048921461;0.030996405;0.015078254;0.037229167;0.039597608;0.025505959;-3.9276;8.27359;-2.81118;-2.37516
2S4;Resting Open;0.050538148;0.04387738;0.024410873;0.022009018;0.047118123;0.040204132;0.030347824;0.024019146;0.051890985;0.046322493;0.037856357;0.032198815;0.020675912;0.019046332;0.024285282;0.018214695;0.016731099;0.013869637;0.021738268;0.017686692;0.044402373;0.035489013;0.032398449;0.025371613;0.028351405;0.020614388;0.031794378;0.023502174;6.34353;2.89274;-3.27017;-2.20013
2S5;Resting Open;0.014422568;0.017188746;0.032576136;0.023591448;0.016359863;0.018792821;0.043997767;0.026000345;0.019390082;0.019931725;0.072438104;0.033732714;0.014800084;0.016776299;0.054319675;0.027404351;0.014551804;0.014682114;0.089808252;0.028752084;0.023576878;0.022598818;0.026884476;0.023924841;0.018617914;0.018065024;0.034948576;0.022117843;-2.913;-4.74018;1.33394;-0.890462
2S6;Resting Open;0.010218472;0.022478012;0.031296361;0.038283584;0.010508049;0.021569327;0.036703965;0.04027116;0.010884776;0.021205784;0.046491504;0.046600149;0.024276406;0.034979142;0.03802692;0.05922471;0.010653172;0.017708262;0.045925425;0.043052939;0.010780806;0.022538972;0.042314672;0.041596607;0.011178303;0.02188872;0.050765362;0.04208634;-5.17737;-1.78601;-0.640735;7.86581
2S7;Resting Open;0.036221442;0.024156171;0.019443639;0.02868943;0.028324914;0.02640778;0.021960513;0.03396341;0.037344951;0.026029481;0.023846608;0.038617271;0.043269814;0.022830999;0.016586124;0.024295382;0.032377138;0.017876597;0.012292658;0.018918265;0.056395677;0.034154551;0.021661352;0.029171954;0.042441477;0.02761276;0.017796177;0.023154547;7.62649;-0.324746;-5.30477;0.11092
2S8;Resting Open;0.015073984;0.029521155;0.033509154;0.033198812;0.017245567;0.030352778;0.036776199;0.036099118;0.017372552;0.030020705;0.037060157;0.037167365;0.012653329;0.026333345;0.029649726;0.031814724;0.011742774;0.024390469;0.02664584;0.033951464;0.021555256;0.039108272;0.04447123;0.036787612;0.017662904;0.038861291;0.033459946;0.031536158;-3.47997;3.13788;-2.01857;3.11384
