;Subject;Test;FCz Oz;FCz O1;FCz PO8;FCz O2;FCz PO7;FCz PO3;FCz PO4;Oz O1;Oz PO8;Oz O2;Oz PO7;Oz PO3;Oz PO4;O1 PO8;O1 O2;O1 PO7;O1 PO3;O1 PO4;O2 PO8;PO7 PO8;PO3 PO8;PO4 PO8;O2 PO7;O2 PO3;O2 PO4;PO7 PO3;PO7 PO4;PO3 PO4;SCORE_1;SCORE_2;SCORE_3;SCORE_4;SCORE_5
0;S15;Resting;0.117904476;0.118529632;0.121405351;0.115153788;0.11627907;0.083770943;0.075143786;0.605526382;0.426606652;0.553138285;0.307326832;0.420855214;0.332333083;0.636409102;0.346836709;0.217804451;0.42748187;0.222805701;0.254563641;0.176419105;0.370717679;0.173418355;0.51487872;0.297699425;0.406476619;0.197049262;0.314203551;0.326706677;0.872094;0.569707;-0.540242;1.44321;0.561905
0;S16;Resting;0.103525881;0.102775694;0.109277319;0.11927982;0.136284071;0.089772443;0.096649162;0.540260065;0.442235559;0.531007752;0.369092273;0.445236309;0.424106027;0.535633908;0.429107277;0.325456364;0.414728682;0.332833208;0.376344086;0.311827957;0.381095274;0.276069017;0.527506877;0.374593648;0.493873468;0.279444861;0.370967742;0.395473868;9.93866;6.42422;4.09017;4.32475;2.08094
0;S18;Resting;0.129782446;0.121780445;0.110527632;0.141410353;0.149537384;0.099899975;0.110902726;0.597649412;0.387846962;0.467866967;0.304076019;0.397724431;0.304576144;0.565141285;0.338084521;0.227806952;0.444236059;0.229432358;0.250062516;0.185671418;0.375968992;0.17491873;0.520755189;0.269067267;0.391097774;0.190797699;0.388847212;0.253563391;0.402983;2.51913;-0.671859;0.831533;0.180429
0;S19;Resting;0.111652913;0.107526882;0.113903476;0.116404101;0.112778195;0.086271568;0.086646662;0.606151538;0.276819205;0.606776694;0.23755939;0.34796199;0.363215804;0.423105776;0.381595399;0.181670418;0.457864466;0.242435609;0.210802701;0.141410353;0.316454114;0.150162541;0.369967492;0.245311328;0.453613403;0.131282821;0.286071518;0.223555889;-5.61109;-2.88389;-2.07649;-2.82808;-1.30675
0;S20;Resting;0.120905226;0.110027507;0.129657414;0.152788197;0.175793948;0.094648662;0.109902476;0.452363091;0.34096024;0.444236059;0.304076019;0.330582646;0.431357839;0.494748687;0.368717179;0.242060515;0.509002251;0.372093023;0.344336084;0.248687172;0.404726182;0.286946737;0.582770693;0.273943486;0.434483621;0.177794449;0.29819955;0.394848712;4.58591;5.88971;2.97352;2.57982;0.411456
0;S21;Resting;0.0983996;0.098774694;0.095023756;0.103775944;0.113028257;0.080395099;0.081270318;0.48512128;0.35983996;0.463990998;0.302700675;0.349837459;0.344586147;0.523630908;0.294948737;0.210052513;0.353713428;0.238684671;0.232683171;0.166666667;0.3052013;0.18392098;0.469617404;0.256939235;0.416354089;0.183170793;0.325831458;0.305701425;-3.78178;-3.04651;-2.23076;-1.66385;-2.43281
0;S22;Resting;0.223805951;0.220805201;0.220930233;0.209552388;0.202050513;0.156914229;0.155538885;0.682670668;0.56364091;0.655288822;0.437484371;0.468492123;0.44536134;0.652413103;0.514753688;0.350087522;0.45823956;0.365966492;0.43635909;0.325206302;0.416354089;0.298449612;0.539009752;0.399224806;0.490122531;0.284196049;0.367091773;0.453988497;21.5402;24.8721;9.59338;10.4324;5.9513
0;S24;Resting;0.131657914;0.121405351;0.108527132;0.132783196;0.134908727;0.085646412;0.0943986;0.534508627;0.307451863;0.624781195;0.443610903;0.37971993;0.467491873;0.474743686;0.343335834;0.266316579;0.473993498;0.272443111;0.220180045;0.188422106;0.309327332;0.184171043;0.678294574;0.249312328;0.595523881;0.194673668;0.487621905;0.253063266;3.08626;3.63883;4.14931;0.489506;1.3664
0;S2;Contrast left;0.109566639;0.10997547;0.102343963;0.124148269;0.131507223;0.105750886;0.113791224;0.928590897;0.434723358;0.53665849;0.420550559;0.653856637;0.381575361;0.445761788;0.533796675;0.416871082;0.656037067;0.376533115;0.309484873;0.262196784;0.403924775;0.234260016;0.641182884;0.57154538;0.509948215;0.429408558;0.463477787;0.450667757;19.7393;11.2017;7.34693;6.19122;9.41958
0;S3;Contrast left;0.152493868;0.163532298;0.179612974;0.149495775;0.168983374;0.131916053;0.14445353;0.569092396;0.44303625;0.57863178;0.45230308;0.442627419;0.539792859;0.5035432;0.41918779;0.364268193;0.404742437;0.401199237;0.327473426;0.316571273;0.381984192;0.318206596;0.462660125;0.362905424;0.547833197;0.31670755;0.482829109;0.39929136;15.7805;16.5804;8.67161;6.28891;3.65199
0;S5;Contrast left;0.1245571;0.125783592;0.134777869;0.117334424;0.124284546;0.114336331;0.109702916;0.392477514;0.27650586;0.429817389;0.317797765;0.366993731;0.337285364;0.421913328;0.241073862;0.222812756;0.405968929;0.209457618;0.181384573;0.171708913;0.336603979;0.159035159;0.392750068;0.231125647;0.379531207;0.210275279;0.330471518;0.222403925;-5.71741;-0.285777;-2.78923;-3.09585;-2.55268
0;S6;Contrast left;0.080675933;0.081221041;0.079721995;0.094848733;0.10602344;0.08258381;0.089261379;0.387707822;0.223357863;0.282638321;0.217225402;0.317934042;0.303216135;0.284682475;0.243526847;0.182202235;0.416325974;0.263832107;0.150722268;0.127555192;0.238893431;0.163532298;0.345734533;0.222540202;0.349550286;0.179067866;0.313709458;0.278822567;-11.6101;-8.54806;-5.96539;-7.14955;-5.04546
0;S7;Contrast left;0.110793132;0.115835377;0.099073317;0.127964023;0.135731807;0.098391932;0.118697193;0.48364677;0.42491142;0.38825293;0.320795857;0.438266558;0.400926683;0.474925048;0.362496593;0.275279368;0.442763696;0.363586808;0.31670755;0.25838103;0.400790406;0.33128918;0.391932407;0.307304443;0.370673208;0.273780322;0.36263287;0.39356773;5.91122;5.00673;1.8945;2.61079;0.455533
0;S10;Contrast left;0.08967021;0.086263287;0.08789861;0.094031071;0.085718179;0.084491687;0.081902426;0.65194876;0.470973017;0.589125102;0.323248842;0.487053693;0.504224584;0.695693649;0.41959662;0.248160262;0.600163532;0.367130008;0.321340965;0.209457618;0.51812483;0.280594167;0.470700463;0.332788226;0.6316435;0.21068411;0.400790406;0.325838103;7.81844;2.49107;5.96845;6.05001;5.36349
0;S11;Contrast left;0.174843282;0.163804851;0.153447806;0.17934042;0.168574543;0.135186699;0.143363314;0.64445353;0.436903788;0.692014173;0.405423821;0.445898065;0.431043881;0.556691197;0.582720087;0.366039793;0.538702644;0.392750068;0.403788498;0.285636413;0.489506678;0.293676751;0.492641047;0.433360589;0.502316708;0.29858272;0.372989916;0.376260561;17.7226;17.737;8.30253;8.26629;6.03725
0;S13;Contrast left;0.161079313;0.156582175;0.152221314;0.163396021;0.17048242;0.142818207;0.15944399;0.511583538;0.396838376;0.545107659;0.390705914;0.409512129;0.48718997;0.576587626;0.422322159;0.32992641;0.497683292;0.411420005;0.354319978;0.293540474;0.46729354;0.342600164;0.544426274;0.386617607;0.6316435;0.309076043;0.54551649;0.436494958;16.4677;17.3731;10.0026;7.76226;5.14685
0;S14;Contrast left;0.10997547;0.107522486;0.094439902;0.115971654;0.103979286;0.102616517;0.109430362;0.388525484;0.221313709;0.375988008;0.293949305;0.355955301;0.396565822;0.34627964;0.285091306;0.217497956;0.370673208;0.272826383;0.183701281;0.145680022;0.223221586;0.173753066;0.350913055;0.298446443;0.395203053;0.21995094;0.326519488;0.331970564;-5.72419;-2.40276;-2.72472;-4.90319;-3.40657
0;S15;Contrast left;0.138321068;0.130553284;0.124284546;0.139820114;0.141455437;0.105069501;0.099890978;0.544971382;0.396429545;0.629599346;0.371354593;0.480376124;0.429136004;0.525483783;0.38648133;0.255382938;0.477650586;0.283455983;0.281411829;0.200872172;0.444262742;0.222540202;0.537612428;0.361270101;0.490596893;0.246524939;0.39356773;0.372172254;7.42559;7.09407;4.11131;3.46582;3.31337
0;S16;Contrast left;0.079721995;0.083674026;0.085990733;0.087626056;0.102343963;0.068274734;0.086399564;0.511583538;0.407331698;0.424093759;0.271872445;0.353911147;0.345598256;0.535568275;0.350776778;0.231943309;0.374352685;0.308939766;0.303079858;0.229762878;0.363995639;0.275824475;0.431180158;0.273507768;0.41210139;0.211638049;0.326792041;0.312210412;-0.493519;-2.52311;-1.12655;0.514383;-1.7588
0;S18;Contrast left;0.182611066;0.169119651;0.15017716;0.195148542;0.195284819;0.128917961;0.15017716;0.667893159;0.497410739;0.566503134;0.38116653;0.473562279;0.381847915;0.620468793;0.487871355;0.320114473;0.515535568;0.326383211;0.387435268;0.278141183;0.469473971;0.273098937;0.560779504;0.35513764;0.446579449;0.250749523;0.426955574;0.343281548;15.1385;16.6973;6.48153;7.93415;5.06774
0;S19;Contrast left;0.125374762;0.131779777;0.127555192;0.128917961;0.121559008;0.100027255;0.097710548;0.582311256;0.284682475;0.643363314;0.286999182;0.348187517;0.369446716;0.409239575;0.396156991;0.213000818;0.452439357;0.249795585;0.216816571;0.144180976;0.330198964;0.164486236;0.401471791;0.256473153;0.44698828;0.159307713;0.316843827;0.245707277;-2.68435;0.780945;-0.655423;-1.83478;-0.671144
0;S20;Contrast left;0.111883347;0.112428455;0.107658763;0.117743254;0.13559553;0.091850641;0.099890978;0.651267375;0.414554374;0.586399564;0.406922867;0.43949305;0.461706187;0.53311529;0.495502862;0.353093486;0.516489507;0.412646498;0.365222131;0.295993459;0.412237667;0.311256473;0.550149905;0.350231671;0.436903788;0.276097029;0.367402562;0.429681112;13.0448;8.33061;5.89214;5.5306;3.69461
0;S21;Contrast left;0.112973562;0.106159717;0.10070864;0.119514854;0.136140638;0.08612701;0.099345871;0.569910057;0.43949305;0.545789043;0.414009267;0.378440992;0.3754429;0.579585718;0.397928591;0.327473426;0.388798038;0.300763151;0.313845735;0.265876261;0.339465794;0.2491142;0.540610521;0.316298719;0.433769419;0.270237122;0.398882529;0.360997547;7.34376;4.91592;2.52073;3.15834;0.696061
0;S22;Contrast left;0.234396293;0.226083401;0.240801308;0.235622786;0.247615154;0.199781957;0.190923957;0.660943036;0.536794767;0.643635868;0.491142001;0.526437721;0.526573998;0.611338239;0.533251567;0.428999727;0.537067321;0.448351049;0.452166803;0.387707822;0.471926956;0.374080131;0.566775688;0.491687108;0.572635596;0.38470973;0.47792314;0.522485691;30.7012;33.8413;15.0301;13.6533;9.47855
0;S24;Contrast left;0.110656855;0.10466067;0.096892886;0.118152085;0.115426547;0.077950395;0.089942764;0.4982284;0.334150995;0.55519215;0.355819024;0.384982284;0.405696375;0.415508313;0.3754429;0.267375307;0.398473699;0.272417552;0.276914691;0.230307986;0.298446443;0.206050695;0.551103843;0.298855274;0.496047969;0.216680294;0.385799945;0.323248842;1.85924;1.10391;1.2631;-0.426477;-0.430586
